track,fpr,tpr
bow,0.2751322751322751,0.3261390887290168
bow,0.2751322751322751,0.32773780975219824
bow,0.27645502645502645,0.32773780975219824
bow,0.27645502645502645,0.33093525179856115
bow,0.2777777777777778,0.33093525179856115
bow,0.2777777777777778,0.33253397282174263
bow,0.2791005291005291,0.33253397282174263
bow,0.2791005291005291,0.3333333333333333
bow,0.2804232804232804,0.3333333333333333
bow,0.2804232804232804,0.33413269384492406
bow,0.28174603174603174,0.33413269384492406
bow,0.28174603174603174,0.33733013589128696
bow,0.2830687830687831,0.33733013589128696
bow,0.2830687830687831,0.3405275779376499
bow,0.2857142857142857,0.3405275779376499
bow,0.2857142857142857,0.34772182254196643
bow,0.2896825396825397,0.34772182254196643
bow,0.2896825396825397,0.34852118305355717
bow,0.291005291005291,0.34852118305355717
bow,0.291005291005291,0.3517186250999201
bow,0.2923280423280423,0.3517186250999201
bow,0.2923280423280423,0.35571542765787373
bow,0.29365079365079366,0.35571542765787373
bow,0.29365079365079366,0.3565147881694644
bow,0.294973544973545,0.3565147881694644
bow,0.294973544973545,0.35731414868105515
bow,0.29894179894179895,0.35731414868105515
bow,0.29894179894179895,0.3581135091926459
bow,0.30158730158730157,0.3581135091926459
bow,0.30158730158730157,0.36211031175059955
bow,0.3029100529100529,0.36211031175059955
bow,0.3029100529100529,0.36290967226219023
bow,0.30423280423280424,0.36290967226219023
bow,0.30423280423280424,0.36530775379696245
bow,0.3055555555555556,0.36530775379696245
bow,0.3055555555555556,0.36610711430855314
bow,0.30687830687830686,0.36610711430855314
bow,0.30687830687830686,0.3677058353317346
bow,0.3082010582010582,0.3677058353317346
bow,0.3082010582010582,0.36850519584332536
bow,0.30952380952380953,0.36850519584332536
bow,0.30952380952380953,0.3701039168665068
bow,0.31084656084656087,0.3701039168665068
bow,0.31084656084656087,0.37090327737809753
bow,0.31613756613756616,0.37090327737809753
bow,0.31613756613756616,0.37170263788968827
bow,0.31746031746031744,0.37170263788968827
bow,0.31746031746031744,0.3780975219824141
bow,0.32142857142857145,0.3780975219824141
bow,0.32142857142857145,0.3796962430055955
bow,0.32275132275132273,0.3796962430055955
bow,0.32275132275132273,0.3820943245403677
bow,0.32407407407407407,0.3820943245403677
bow,0.32407407407407407,0.38609112709832133
bow,0.32936507936507936,0.38609112709832133
bow,0.32936507936507936,0.38848920863309355
bow,0.3306878306878307,0.38848920863309355
bow,0.3306878306878307,0.39248601119104715
bow,0.3333333333333333,0.39248601119104715
bow,0.3333333333333333,0.39408473221422863
bow,0.33465608465608465,0.39408473221422863
bow,0.33465608465608465,0.3964828137490008
bow,0.335978835978836,0.3964828137490008
bow,0.335978835978836,0.39728217426059154
bow,0.3386243386243386,0.39728217426059154
bow,0.3386243386243386,0.3996802557953637
bow,0.33994708994708994,0.3996802557953637
bow,0.33994708994708994,0.4012789768185452
bow,0.3425925925925926,0.4012789768185452
bow,0.3425925925925926,0.4028776978417266
bow,0.34523809523809523,0.4028776978417266
bow,0.34523809523809523,0.4044764188649081
bow,0.34656084656084657,0.4044764188649081
bow,0.34656084656084657,0.4052757793764988
bow,0.3492063492063492,0.4052757793764988
bow,0.3492063492063492,0.40687450039968026
bow,0.3505291005291005,0.40687450039968026
bow,0.3505291005291005,0.407673860911271
bow,0.3544973544973545,0.407673860911271
bow,0.3544973544973545,0.4084732214228617
bow,0.3558201058201058,0.4084732214228617
bow,0.3558201058201058,0.41566746602717825
bow,0.35714285714285715,0.41566746602717825
bow,0.35714285714285715,0.4180655475619504
bow,0.3584656084656085,0.4180655475619504
bow,0.3584656084656085,0.42046362909672264
bow,0.35978835978835977,0.42046362909672264
bow,0.35978835978835977,0.4228617106314948
bow,0.3637566137566138,0.4228617106314948
bow,0.3637566137566138,0.4284572342126299
bow,0.36507936507936506,0.4284572342126299
bow,0.36507936507936506,0.434052757793765
bow,0.36904761904761907,0.434052757793765
bow,0.36904761904761907,0.43565147881694644
bow,0.37037037037037035,0.43565147881694644
bow,0.37037037037037035,0.4396482813749001
bow,0.3716931216931217,0.4396482813749001
bow,0.3716931216931217,0.4412470023980815
bow,0.373015873015873,0.4412470023980815
bow,0.373015873015873,0.44204636290967225
bow,0.37433862433862436,0.44204636290967225
bow,0.37433862433862436,0.44524380495603516
bow,0.37566137566137564,0.44524380495603516
bow,0.37566137566137564,0.4492406075139888
bow,0.376984126984127,0.4492406075139888
bow,0.376984126984127,0.45003996802557955
bow,0.3783068783068783,0.45003996802557955
bow,0.3783068783068783,0.45083932853717024
bow,0.37962962962962965,0.45083932853717024
bow,0.37962962962962965,0.45323741007194246
bow,0.38227513227513227,0.45323741007194246
bow,0.38227513227513227,0.4572342126298961
bow,0.3835978835978836,0.4572342126298961
bow,0.3835978835978836,0.4580335731414868
bow,0.38492063492063494,0.4580335731414868
bow,0.38492063492063494,0.4596322941646683
bow,0.38756613756613756,0.4596322941646683
bow,0.38756613756613756,0.460431654676259
bow,0.3888888888888889,0.460431654676259
bow,0.3888888888888889,0.46203037569944044
bow,0.39285714285714285,0.46203037569944044
bow,0.39285714285714285,0.4644284572342126
bow,0.3941798941798942,0.4644284572342126
bow,0.3941798941798942,0.4676258992805755
bow,0.3955026455026455,0.4676258992805755
bow,0.3955026455026455,0.46842525979216626
bow,0.3968253968253968,0.46842525979216626
bow,0.3968253968253968,0.47322142286171065
bow,0.39814814814814814,0.47322142286171065
bow,0.39814814814814814,0.47402078337330134
bow,0.4007936507936508,0.47402078337330134
bow,0.4007936507936508,0.47721822541966424
bow,0.4021164021164021,0.47721822541966424
bow,0.4021164021164021,0.48041566746602715
bow,0.40476190476190477,0.48041566746602715
bow,0.40476190476190477,0.4812150279776179
bow,0.4074074074074074,0.4812150279776179
