extreme_class,caseId,caseName,justiceName,unanimous,voted_petitioner,emb_proba,bow_proba,word_count,text
top_petitioner,2016-066,KOKESH v. SEC,SGBreyer,1,1,0.8551798212178318,0.6456286523828959,562,"Let's look at each category. My question, what's worrying me -- I'd like to know your answer to which you have -- look, a city, to use a slightly farfetched example, imposes a tax on houses and boats. Someone comes along and says, I have a houseboat. It's not a house. Houses don't go on water. Not a boat. Look at the French windows, look at the venetian blinds. No tax. Now, I think that would last about five minutes, that argument. All right? So I would like to know from you a list of the categories, characteristics -- characteristics, significant characteristics, of disgorgement which are shared neither by fines nor by forfeitures. In what respect is disgorgement like neither of those? Those are the two. Well, those are the things that distinguish it. Now, let's look at those. Punishment. It doesn't take -- it takes away from somebody something he normally -- he would not be rightfully entitled to. So a person who is walking along the street and commits a crime and is thrown into jail is not deprived of his liberty. Hmm? I mean, I would think his liberty is something he is normally rightfully entitled to. And I would think it is a punishment to put the person in jail. So I suspect that that characteristic is not much of a distinguishing characteristic -- -- from a serious punishment. Yes. And what you said was -- No, no. Go ahead. I'm more interested in what you say. Yes. I agree -- -- disgorgement might not. A punishment, you say, does take something away from you that you're rightfully entitled to. Yes, often does. Sometimes doesn't. And here -- here you take away things only that the person was not rightfully entitled to. That's a difference. Okay. I got that one. Is there another way? Is there another one? A thing -- neither a fine, nor a punishment -- I'm not being facetious, I'm -- I'm trying to get it in my mind. Neither a fine, nor a punishment takes from someone a thing that he was not rightfully entitled to. But disgorgement takes from the person a thing that he -- no. Sorry. The other way around. It takes away from a person something that otherwise he would be rightfully entitled to, and disgorgement takes away from a thing he would not be rightfully entitled to. Have I got it now? Okay. Wait, let's be more specific about the question that Justice Gorsuch is asking. You said the difference was that we are taking with disgorgement, property, money, or the equivalent that he, the defendant, did not rightly have. Perhaps he stole it. Okay? Now we have a criminal case. Judge, you stole the Hope Diamond. I cannot take that value, which you've gotten rid of the diamond, but you have several million, I can't take that and give it to the victims. I don't even know who they are. So I'm going to impose a penalty, a fine, and the fine will equal the value of the Hope Diamond. Is that a fine? You said it was a fine. That would be a fine. And I think that's the question that's being asked. If it is a fine, when the judge sentences, your distinction, the main one between disgorgement and fine or forfeiture, what happens to it?"
top_petitioner,2021-056,BERGER v. NORTH CAROLINA STATE CONFERENCE OF THE NAACP,SAAlito,0,1,0.8527666745425116,0.6663271767533054,386,"What happens if intervention is denied on the ground that the Attorney General will provide adequate representation and then the trial goes forward, the legislature has its attorneys sitting there in the courtroom, and they -- they say look what -- look what the Attorney General has done. The Attorney General has assigned one very junior attorney to try this case, and the Attorney General is declining to spend money on experts and engage in other activities which we think are essential to the defense of this statute. Can they move for intervention at that time? Is it untimely? Well, not in abdicating the responsibility, but, you know, doing the -- the minimum required by the Attorney General's duty under the law, but not treating this as the most important thing that merits the expenditure of whatever is necessary to provide the maximum defense of the law. The legislature can appropriate as much money as it wants to the defense of the law and make that their number one priority. But what if at some point the Attorney General says, look, this is costing too much, we -- we should settle. Or suppose there's an adverse decision and the Attorney General says: We -- you know, we did our best, but we are not going to take an appeal. Would intervention be allowed at that point? Well, what sense does it make to allow the appeal -- to allow intervention at the appellate level after the Attorney General has made what the legislature regards as an inadequate defense of the statute or an inadequate record? Doesn't that just make things more complicated? What's the mechanism for replacing him? Do they have that power under state law now? I mean, there's an air of unreality about the arguments here. So you say that the Attorney General representing the Board of Elections is going to provide perfectly adequate representation. The legislature obviously doesn't think that. They say, well, you're wrong. You know, you're wrong, the Attorney General is going to provide perfectly adequate representation in defending the law. They -- they don't understand what's in their own best interests, right? Doesn't the fact -- doesn't that state law -- state constitutional law issue that you just raised show that your perspective on this is different from the legislature's?"
top_petitioner,2008-060,SALMAN KHADE ABUELHAWA v. UNITED STATES,DHSouter,1,1,0.8520381579676445,0.6367930602703403,619,"I think we know from this case they're likely to bring charges. No, but there's -- there's a difference here, and that is, as these cases illustrate, three phone calls for one trifling sale, two for another, this gives a kind of multiplier effect which it's -- it's hard to find a parallel for in the law. We go from a misdemeanor to 12 years, depending on the fact that there were -- there were a couple of cell phone calls. That is -- maybe -- maybe that is exactly what Congress intended, and maybe that's good law enforcement policy, but those are not sort of two intuitively obvious positions. Well, what about the question? --he knows the difference, that -- he knows that he's committing a felony, and the possessor of a gram or less doesn't. Mr. Miller, in answer to one of Justice Breyer's earlier questions, he indicated that the premise of his question was the effect of the twin amendments from offense to felony and from felony to misdemeanor for possession of small quantities. And he said, well, in effect, is -- is that combination of amendments really being rendered nugatory by the view that you take of the statute? And you said not necessarily, and you said there may be some drug transactions in which it is a misdemeanor on both sides, so that the statute wouldn't apply there. Are there any other -- are there many examples of that? I thought not. And are there any other examples of misdemeanor-misdemeanor cases that the -- that the statute would apply to so that -- so that the anomaly wouldn't be quite so obvious? Yes. In other words, how important is this? It looks to us -- I mean, I think it was the premise of the question and it was -- it was my assumption coming in that your view of the statute largely renders those two amendments, or the combined effect of those two amendments, virtually nugatory. And you said, well, not necessarily because there may be misdemeanor-misdemeanor cases. And I want to know how many of them there are. Is that really a significant area for the application or nonapplication of this statute? How many separate -- how many misdemeanor-misdemeanor combined offenses are there under the -- under the code? You -- you don't have any figures on the number of actual prosecutions under -- under the -- in the misdemeanor-misdemeanor combination cases? So -- well, then, I guess that leads to my last question, and that is: Isn't it probably true that if we accept your view of the statute, then the effect of those two combined amendments, offense to -- to felony, felony to misdemeanor for small quantities, the -- the combined effect of -- of those two statutes is, in effect, rendered worthless in -- in most cases? In the substantial number of cases to which the -- the communication facility statute would be applied. It -- it would render those -- those two amendments, in effect, worthless? That may be the relevant inquiry, but what about my irrelevant inquiry? It's going to -- your -- your view of the statute is going to render those two amendments virtually dead letters. Yes, but as you said -- as you said, they -- you don't have figures on the number of prosecutions. And the number of prosecutions under those misdemeanors, as distinct from the number of applications of the communications statute to conventional buyer-seller transactions, is probably the difference between a very small set and a very large set of cases. And in the very large set of cases, the two amendments are being rendered, in effect, worthless; isn't that true?"
top_petitioner,2021-008,UNITED STATES v. TSARNAEV,CThomas,0,1,0.8485078905651243,0.6224524322400719,415,"Mr. Feigin, one question before you get too deep into your argument. What test should we use? The -- the First Circuit said that it was exercising its supervisory authority. What test would -- should we use to review that exercise of authority or to limit that authority? I don't mean to -- All that makes sense, but I'm looking more for the standard that you would apply. What would be your rule? Assuming you accept to some extent the supervisory authority of the First Circuit, what would be your rule for reviewing the exercise of that authority? Do you think -- -- would we review it as an -- the First Circuit exceeding its supervisory authority in the sense that normally that authority is exercised, say, on local procedures or something like that? Or are you saying that we should review it in this area for something like reasonableness? Nothing. If the government had testimony that was almost exactly what you have, but it occurred in, let's say, Roxbury or Dorchester, and Respondent was shown to be the leader there, and the government attempted to introduce that as an aggravator, what would your response be to the government? What would your reaction be to that? Even -- -- even though the individual who disclosed it is -- has done exactly what this individual did to the FBI, where he's dead now, but he -- and he's dead because he attempted to attack them? I mean, you would think that would still be admissible? And I'd like to -- excuse me -- ask you one question about the jury selection. You said that this supervisory rule had been in place for quite some time, and did you suggest -- at least I got the sense that you thought it was regularly applied. How often has it been applied? Is it -- is it published any place other than the one opinion? And we have -- -- it -- we've generally given the district judges -- district courts quite a bit of discretion in -- at the jury selection stage. Could the court of appeals displace that with a list of mandatory questions that it thinks should be asked in every single complicated or widely publicized case? So how do we know how far the court of appeals could go with displacing discretion? I mean, how do you know whether a rule is too detailed or there are too many rules or too wooden? Thank you."
top_petitioner,2024-045,"ENVIRONMENTAL PROTECTION AGENCY v. CALUMET SHREVEPORT REFINING, LLC",NMGorsuch,0,0,0.8439120205039601,0.6557770910823323,1458,"Mr. Stewart, historically, they -- they've taken these one by one, and --and SIPs and hardship determinations have been dealt with at the -- at the regional circuit level. This is kind of a new development. Well, I -- I dealt with a bunch of SIP approvals on the --on the circuit court, and -- and now you've bundled them and done it differently, but up until now, these things with refineries and -- and with -- and with SIPs have been done --done historically -- -- at a state level. Yeah. So this is kind of new. I guess I'm asking what's changed other than EPA's decision to bundle them together? So it came up with this pass-through theory. That's the new development? It's interpretation. Okay. So, yeah. On those, I guess I struggle because statutory interpretation, by gosh, I should hope EPA applies a consistent statutory interpretation across the country. And when it comes to economic theories, same goes. Otherwise, it would be arbitrary and capric ious. So how can it be that that's -- that's what we should look at? Sure. And every statutory interpretation and economic theory is going to --going to do that, right? Well, I guess I'm just struggling with, you know, you're trying to -- a --a complete sea change in how these things have been reviewed in the past, and when I look at a determination, it's an action and a determination. And I look at the, what is it, 7545, right? And the action is, of course, here, you're rejecting a hardship application. And the determination is --I mean it's right there in the statute, that the Secretary has to determine whether there's a disproportionate economic harm to this particular refinery. And so when I'm looking for a determination, why wouldn't I look to the statute where it uses the very word? I -- I accept that there are -- that that determination of undue hardship is going to rest upon a statutory interpretation and an economic theory. But how far back does somebody have to go in the chain of reasoning behind the determination that there's no undue hardship to determine where to bring their suit? This Court has traditionally said that venues should be easy and it -- to figure out at the outset of a case and shouldn't in --involve undue litigation. Now -- now you're asking parties to not just look at the action, the -- the rejection of this -- of the application, not just the determination that there is no undue hardship, but the analysis behind that, right? And I -- I think you used the word ""core,"" core analysis behind it and figure out what's the core behind a determination and an action. Oh, sure. EPA has its view, but we've got a statute here, friend. They've got their view too. I mean -- Yeah, it knows -- the government -- the government would like to always win, sure, okay. But when it's supposed to be determining where to bring its suit, it has to now look not just at the action and the determination that went into the action but the reasoning behind it and figure out what part of its core. How --how is that consistent with this --this Court's repeated admonitions that venue is supposed to be easy to determine at the outset of the case? Sure. And it also wanted, you know, regional circuits -- I mean, it's a cooperative federalism system, the Clean Air Act. It -- it wanted room for both . And we're now trying to figure out where the line is. And you're asking us to change historical practice pretty radically, and I'm just curious how that fits with our -- our -- our presumption that venues should be easy to determine at the outset of a case. Where -- where is that? I -- I see --they have to focus on the action of the determination. I don't see that they have to focus on the reasons behind the determination. I -- the -- the action is denying the application, correct? And to determine whether to deny or grant the application, you have to decide whether there is undue hardship. That's the statute's language, right? So that's the determination. You've determined that there is no undue hardship here, right? Oh, sure, you've got lots of reasons for reaching your determination. How --how is -- how is a litigant supposed to figure that out? I mean, so you're saying, okay, when they're new, theories of statutory interpretation are new economic theories of nationwide impact, it goes to the D.C. Circuit. But if they're old, ah, then -- then I can bring it in my own circuit where I actually live and operate and work. What -- is it a 10-year cutoff, is that --is that the --is that -- is that what -- I mean, venue is supposed to be simple. And I guess I'm trying to figure out what's our simple -- what simple rule would you have us apply here? Well, harmony can also be achieved through appeal, right? I mean -- I mean, the -- the government's not afraid of litigating in -- in -- in appropriate forums across the country, right? And if there are circuit splits over the meaning of the law, you -- you know how to bring them here, right? All right. And so I -- I -- I just want to explore the two tests you have offered us: the but -for test and the core test. Those are the two. And you're happy with either one? Yeah. So the but-for test, I would think, would capture pretty much any time you have a standard statutory interpretation or economic theory. Because but for, you wouldn't have reached the result, right? But either of those statutory interpretations would be a but-for cause of the --the -- the -- the ultimate -- one or the other would have to be at least a but-for cause? Let --let's make it easier. I have one standard statutory interpretation I'm going to apply to all of these cases. That's a but -for cause? Right, okay. Yeah. Exactly. But it was a but -for cause of the denial in every case. Sure. Some court is going to have to decide whether that is a correct interpretation and whether there's an alternative that's preferable, but the interpretation on which EPA is relying to deny the application will be the but-for cause in every case. So it -- it captures everything. So that's one. And then the core -- what does ""core"" mean, and where does it come from? No, I get --I get -- I get the impulse. I'm just not sure where it is in the statute. ""Core"" does -- it doesn't appear anywhere? Are we going to have a jurisprudence on ""core""? How core is core? Is that what you're inviting us to do? Thank you. Mr. Waxman, do you agree that the action here is the denial of a -- a petition -- -- to be exempt from renewable energy mandates? Let's not --no, I'm not -- I don't want you to be ecumenical today. No, I just want to know the right answer. That's the action. That's the agency action. Right, but it's in the Federal Register? I understand that. I understand the second part. Put that aside. Put prong 1 aside for now. But the actions -- all right, you want to use the plural -- are the denial of the -- of -- of the exemptions from the renewable energy program, right? Okay. And to -- to make that action, EPA had to make a determination about whether there's a particular hardship for a particular refinery, correct? Thank you. I wouldn't be so sure. (Laughter.) So, for example, counsel, if --if EPA had put its economic theory in a rule and promulgated that rule, the challenge to that would have to be in the D.C. Circuit. Yeah. And then its application in later licensing applications, you would be kind of foreclosed on that, but you might have a local challenge otherwise? That's how I remembered it. That rule would be maybe locally applicable, but it would be nationwide effect. And --and so the -- the EPA could sign off on that, and off to the D.C. Circuit. Or it could have a rule, perhaps, that wouldn't be nationwide -- nationally applicable, but would be regionally applicable. And perhaps that might wind up -- that rule might be reviewed in the D.C. Circuit, or it applies to an industry or whatever. Even if it isn't all across the nation. It do esn't have to be the whole nation."
top_petitioner,2022-015,AXON ENTERPRISE v. FEDERAL TRADE COMMISSION,SAAlito,1,1,0.8389830033713804,0.621850063581779,337,"No. Are the so-called Thunder Basin factors simply inferences about congressional intent? And if that -- that's what they are, are they the whole ball game? Is there anything else that the Court should or must consider in determining whether, in a case where we're under the Thunder Basin line of cases, anything else that's proper for us to consider or that we must consider? Do you think that -- Do you think that meaningful review means no review? Do you think a party gets meaningful review if, unless at the end of the administrative proceeding, it can't get any review of its claim? Sure. Then it has no review. So what does the word ""meaningful"" add to it? Let me ask a question that -- that is simplistic perhaps. What sense does it make for a claim that goes to the very structure of the agency having to go through the administrative process? Well, I'm talking about -- let's take the removal -- the removal claim. That's really what I'm thinking of to start out. But this argument about the -- the removal status of ALJs hangs over everything the agency is doing. Isn't it in your interest to get this decided? On the Thunder Bay factors, does Axon have to win on all three, do you have to win on all three, or is the appropriate course to balance how they -- how they end up? Okay. Suppose they lose on the first factor but win on the other two. What happens? You say they have to -- they have to win on all three? But this is really kind of a simple question, and maybe Mr. Clement will also address it when he -- when he delivers his rebuttal. Does Axon have to win on all three? Do you have to win on all three? Or can either of you win if one or more factors go in one direction and the other factor or factors go in the other direction? Okay. Thank you."
top_petitioner,2006-071,"JAY F. HEIN, DIRECTOR, WHITE HOUSE OFFICE OF FAITH-BASED AND COMMUNITY INITIATIVES, et al. v. FREEDOM FROM RELIGION FOUNDATION, INC., et al.",RBGinsburg,0,0,0.838948261854896,0.6125125141000971,538,"If this... if Congress had enacted this executive order that's in question here, if it had been congressional legislation, would there be standing? Taxpayer money. Would... you've covered the case where the Government itself, the executive is the actor and said that's not covered by Flast. But it is covered... what is covered is if the give the money directly to the religious organization. If the money goes instead of to the Government... take this case, if the conferences are run by a private contractor... contractor with the executive, where would that fall? This claim, these conferences are run now instead of within the executive branch by various agencies, they are run by contractors, specialists in conferences that have been engaged by the executive to help people make grant applications. That's... that's a question on the merits. Right now we have to take the allegations of the complaint on the merits as... the allegation is, I take it, that religious organizations are being favored over secular organizations; but that's a merits question. You've... you've... you have been clear that if the Government itself spends the money, then there's no standing. You've, you've been clear that if it gives the money to the religious group, there is standing. Now money is going outside the Government. Going outside the Government. But is not going to the religious organization. Where do you fit that? The difference was that it was because it was under the property clause, and made a distinction between property and money. We are talking about money, not property? Was it just-- --Was it just a ministerial act or did the Executive have discretion involved, about who would receive the grant? But you can reconcile Valley Forge simply by saying when it's money from the Federal Treasury, whether it is a general appropriation or a specific appropriation, it is money from the Treasury, and that's what Flast is about. Because whether it is spent by the Executive under an Executive program, which you have said can violate the establishment clause as well as a congressional program. So why isn't that the line to draw based on Flast, that it's money from the Treasury that makes the difference? You're talking about an incidental expenditure as part of a regulatory program is quite different from looking at a discrete program. The Faith-Based Initiative is a discrete program, and one component of it is this set of conferences. This is not an incidental something pursuant to a large regulatory program. Faith-Based Initiative is the name of this program. Mr. Pincus, I would like you to go back to an answer you gave because it sounds to me like it wasn't right. The President needs protection at all times no matter where he goes. The President may be doing something that violates the establishment clause, but protection is the job, and it doesn't make any difference where the President is. And so your answer to the question, well, suppose he had a special protector who just took care of his religious activities? I would still say that it's, protection is the thing. So I don't think... I think you didn't... the answer you gave isn't consistent with your theory of this case."
top_petitioner,2023-034,OHIO v. ENVIRONMENTAL PROTECTION AGENCY,NMGorsuch,0,1,0.8388134612296909,0.6424405771556196,623,"Mr. Stewart? Just a couple of simple questions. How often does EPA use a severability provision like this? My --my understanding, and it -- and I just -- is it's very rare, it's a handful of times in the last 10 or 15 years out of the thousands of rules it's promulgated. Is that right? Am I right, though, that it's only a handful of times over the last 10 or 15 years? I found an article that said between 2000 and 2014 it was seven times. Is that -- do -- do you --do you have any other information? Okay, okay, okay, okay. Okay. My other simple question is, could -- could EPA have done this on a state-by-state basis? I mean, when a SIP is -- fails, the obligation statutorily is for EPA to come up with a federal plan. Was that an option that -- that it considered? No, no, I'm -- they -- they did a 23 -state plan. Okay. So I'm just asking, did they consider doing a state-by-state plan? Yes or no? Okay. And -- and why didn't they do that? Well, all right. I -- I -- I -- we're talking past each other. We have a 23-state plan that I understand has state by state. I get that. I'm just wondering, did they -- did they consider doing that without respect to the 23 states as a -- as a -- as --as a collective? Yes, that is my question. Got it. Got it. Thank you. Mr. Stewart, on that point, so as I understand it, EPA originally proposed a 23-state solution, got some comments back saying it's not going to be 23 states, it might be something less than that. It came back with a severability provision that effectively says instead of a one -- a one 23-state solution, we're going to have -- 64 23 solutions. And nobody got an opportunity to comment on that. And so part of the problem, it seems to me -- what -- all these discussions about what does it mean when we have this applied to individual states, some subset of 23, is because nobody got a chance to comment on that. Now you might say it's a logical outgrowth, but it's a very different thing to say we have 23 plans as opposed to one plan. And all of these arguments, nobody had a chance to have comment on. What -- what do you say to that? Well, I'm not -- I'm going to push back on that just a little bit because, originally, it was a 23-state solution. Then you got comments that said: Ah, some are going to fall out. And the response was a severability provision, as Justice Kavanaugh pointed out, without a whole lot of explanation, and nobody got a chance to comment. I mean, what do you say to that, just to the point of the APA is all about an opportunity to be heard, and nobody got a chance to be heard on the possibility that you're going to apply this -- this formula to one small state potentially, the same formula that was dependent upon an analysis of an aggregate of 23? Ms. Vale -- Ms. Vale, if --if a lower court had entered a stay here, would you have sought cert? Would you have thought it cert worthy? I would have thought either way -- -- somebody's going to think this is cert worthy. Of course. Of course. But you would have borne that burden the other way around and -- -- and this is a really important thing to both sides. Sure. Sure. And it just would have been your burden rather than theirs. Okay. Thank you."
top_petitioner,2019-027,GUERRERO-LASPRILLA v. BARR,EKagan,0,1,0.8377746496784625,0.6657426907134095,799,"But those are all made under a substantial evidence standard. It's a highly deferential standard. So I take your point that there might be a few cases that would come out differently, but it would be rare, wouldn't it? Could I take you off -- I'm sorry. You keep on wanting to talk about St. Cyr and we keep wanting to talk about other things. But, before you get to that, throughout your brief, there's this idea that really mixed questions of law are pure questions of law. I mean, that, you know, if we have to put them in one bucket or another, they should go in the legal bucket because they're all matters of interpretation, you say; they're all essentially law-like. But, you know, I started looking around to -- to think about some of the other questions that your view might suggest is a law question, and so here are just a few that I came up with: whether a non-citizen's removal would result in exceptional and extremely unusual hardship, whether a non-citizen has been subjected to extreme cruelty, whether changed country conditions are present. I could go on, but all of these -- you know, if you just sort of look at them and say what is it mostly going to involve, it seems as though most of those questions are going to mostly involve fact-finding. Well, I wasn't even talking about using the Lakeridge framework here. I was just sort of talking about the assumption that your briefs make that, if you were to put these in one bucket, just one bucket, it should be the legal bucket, that these are really law questions. And I guess I'm saying that when I look at the range of these questions, quite a lot of them seemed to me to be really fact questions, you know, cases where it's not only the finding of facts, but it's the weighing of facts, the making credibility judgments, the weighing, you know, the balancing of different facts against each other, that sort of thing. Mr. Hughes, I mean, I think the question that Justice Gorsuch asked is a very broad one, and it's -- it's with respect not just to the diligence but to all these other questions that you think should end up being reviewable, like the ones that I mentioned, which sound awfully factual, you know, extreme cruelty, whether there is unusual hardship, whether there's changed country conditions. All of those are reviewed generally with a highly deferential standard. And -- and that suggests that -- that -- that -- that everybody's aware that most of the work is being done at the factual level and the application of the legal standard at the end is -- is -- is not where the action is. And given what Justice Ginsburg was saying about Congress's intent here, which was pretty clearly to withdraw review power from large categories of cases, except the ones that were principally legal in quality, you know, why -- why doesn't that suggest that you're putting too much in this reviewable basket? Mr. Hughes, you haven't spoken much about the presumption of reviewability. I just have a question about the nature of that presumption, and I -- I guess I would like Mr. Liu to answer the same question. Do you think that that presumption is a presumption about congressional intent, or do you think that that presumption is a presumption that's meant to reflect other values? Mr. Liu -- I'm sorry. Have you finished? Here's one way to look at this case: The text gets neither side all the way home; can't possibly. The analogy is -- this is similar to Justice Alito -- they're really different contexts on both sides. The legislative history is basically you can't -- you don't have a clue what it means. St. Cyr can be read multiple ways. So all of those -- I mean, you have arguments and Mr. Hughes has arguments, and -- but none of them really seem to carry the day. And that suggests to me that the presumption of reviewability should carry the day. Why isn't this the classic case in which -- it's like it's just not clear, and so the presumption does the work and you would lose. Well, I take that point. I mean, that's why I asked about what's the nature of this presumption, because, if this presumption is only about congressional intent, it has to fight against a pretty strong sense that Congress wanted to do something significant here about cutting off review for criminal aliens. But, if this presumption is about more than that, if it's a presumption that sort of stands in for important separation of powers principles, then that response isn't quite good enough."
top_petitioner,2019-038,ESPINOZA v. MONTANA DEPARTMENT OF REVENUE,EKagan,0,0,0.8374255417076508,0.646857871160007,762,"Mr. Komer, can I go back to Justice Ginsburg's first question? And I don't know whether to call it standing or mootness or anything else, but I guess I am having trouble seeing where the harm in this case is at this point. It's a strange kind of posture wherein, but if you would describe to me what is the harm that the parents are suffering right now currently? Right. But I guess -- I'm sorry to interrupt. I guess what I'm -- I'm saying is that because of the supreme court's ruling, whether you go to a religious school or you go to a secular private school, you're in the same boat at this point. So I've always understood in these kinds of cases that the harm is the perceived or alleged or actual -- whatever you want to call it -- discrimination. But there is no discrimination at this point going on, is there? But it led to the invalidation of the entire program as it related both to private secular schools and private religious schools. So a -- a -- a -- a -- the parents of both are affected in the exact same way. Well, it chose to give aid consistent with the constitutional amendment. And -- and -- and the constitutional amendment sets restrictions on funds. And, as a result of the restrictions on funds that the constitutional amendment set, in this case, which I have always understood to be a challenge to the way that the constitutional amendment operated on a particular program, as a result of this challenge, what has happened is that neither the parents who want to send their children to religious schools nor the parents who want to send their children to secular schools get what they would like to get. So they're both being treated the same way. But we don't usually -- I mean, we don't usually sort of grade every line of an opinion. Usually we look to an opinion, and -- and -- and -- and there's a decision below, and it's had a consequence in the world. And the consequence of this decision is that there is no discrimination, that neither -- that neither set of parents is getting what it -- they want. Now, you might say, well, both should get what they want, and maybe that would be a better world. Maybe. But the constitutional harm that it seems that you have to allege here is the discrimination. And there is no discrimination. So Mr. Wall, don't you -- Mr. Wall, I mean, there seems -- I was one of the seven in Trinity Lutheran, but there seems to me a real difference in this case. In Trinity Lutheran, the -- a state was using the religious status of various people or entities to limit access to a unrelated public benefit, to a completely secular public benefit. Now, here, it seems to me, that what the state is doing with respect to these educational programs is to say: We don't want to subsidize religious activity. We don't want to subsidize religious education. And, further, because of the way that the supreme court issued its decision, that will mean that we don't want to subsidize any private education. So you have both the non-discrimination as to that, but even put that aside, what this is is essentially a state saying, for many reasons that have been viewed as legitimate, even though not shared by everybody, but have been viewed as legitimate for many years, we don't want to subsidize religious activity, in particular religious education. That's a far cry from Trinity Lutheran. Can I take you back, Mr. Unikowsky, to the striking down the whole program? Because a number of people have suggested that that must be motivated by animus towards religion. And I can think of many reasons why you would strike down the whole program that have nothing to do with animus toward religion. You might actually think that funding religion imposes costs and burdens on religious institutions themselves. You might think that taxpayers have conscientious objections to funding religion. You might think that funding religion creates divisiveness and conflict within a society, and that for all those reasons, funding religious activity is not a good idea and that you would rather level down and fund no comparable activity, whether religious or otherwise, than fund both. Now, none of those things have anything to do with animus towards religion, and I -- I -- I -- To do what the state court did, meaning?"
bottom_respondent,2011-015,"LAWRENCE GOLAN, et al. v. ERIC H. HOLDER, JR., ATTORNEY GENERAL, et al.",SAAlito,0,1,0.06316425356397032,0.5951600984258024,149,"Could Congress grant copyright protection to works that had lost that protection due to the expiration of the period that was provided for under, under previous law? But doesn't this -- doesn't Section 514 provide copyright protection for works that were created by people who are long since dead? So I don't understand the limit that you were just suggesting. Do they have to be dead for some period of time before-- --Congress is unable to give them back their copyright? Doesn't that show at most that retroactive protection can be granted when there is an enormous interest in doing so, namely, the establishment of the uniform copyright system at the beginning of the country, because if Congress had not done that and had said the alternative would be to say things can be copyrighted going forward, then you would have different copyright laws in all of the States?"
bottom_respondent,2016-007,"STAR ATHLETICA, L.L.C. v. VARSITY BRANDS, INC.",EKagan,0,0,0.06407732106191356,0.6073890427980564,985,"How is your argument different from this tuxedo shirt that the government talks about -- it's on page 10 of the government's brief -- -- where the lines really do have to be just in a particular place on the piece of apparel in order for it to make any sense at all and, in there, that was found to be copyrightable? Is that -- is there -- there any difference between the tuxedo shirt and this? No. But it prevents you -- it prevents you from making this T-shirt with these lines on it in the same way that you're saying nobody should be able to make a short dress -- -- with those particular lines in that particular place. But you're saying you couldn't make the tuxedo shirt -- is that correct? -- or you could? So but if I could just go back and make sure I understand my question about the tuxedo shirt. If I have a copyright in the design of the tuxedo shirt, not in a tuxedo -- -- I have a copyright in the design of a tuxedo shirt, can I prevent other people from manufacturing tuxedo shirts? So why isn't that exactly the same? Because here, I have a design in a copyright dress, and now I'm trying to prevent other people from manufacturing that cheerleader dress with that design. I don't understand why it's like manufacturing a tuxedo. It seems as though it's like manufacturing the thing that I have the design in. I have design in the -- I have a design of a tuxedo shirt, so you can't make a tuxedo shirt. I have a design in a cheerleader dress, so you can't make the cheerleader dress. Well, I guess that's the question, is it really in any way, because the opposite way of reading this statute is that the ""utilitarian aspects"" of the article that you're talking about in terms of the separability test? That -- that those ""utilitarian aspects"" should be understood to encompass only the utilitarian functions that make something a useful article in the first place, which means that they should be held to exclude things that relate to the -- portraying the appearance of the article or things that relates to conveying information, and that seems to me a pretty good -- I mean, it's a confusing statute, but it seems to me a pretty good holistic understanding of this statute. But that is what this statute is trying to do, is to say there are certain kinds of things that might in a broad sense be considered utilitarian, which has to do with portraying appearance or conveying information, that, for this inquiry, we want you to exclude, that the separability test does not relate to those kinds of things. But the reason why camouflage is such a good example for your side is that camouflage actually -- we can understand it as having a utilitarian function that is different from simply conveying information and it is different from simply making something appear a certain way. In other words, the utilitarian function that camouflage has is to hide you in the woods. And so -- so that function would not be excluded by these things. Mr. Jay, see -- Mr. Jay, can I -- And isn't it -- just starting from the premise that Justice Alito suggested, the -- fabric designs are copyrightable; is that correct? Everybody agrees with that. So it seems to me that the question, right, in this case, is are you going to treat this kind of design just as you would a fabric design? And as I understand Mr. Bursch's point, what Mr. Bursch is saying is, no, you shouldn't, because this kind of design has -- it -- it follows the figure of a human body, essentially. And that's the difference between just a design of like stripes and zigzags and chevrons sort of abstractly, and then one that's put on something that looks like a particular piece of apparel that's meant to fit onto a human body in a particular way. And that seems to me to be the -- the distinction he's making, and I want you to tell me why that distinction, in your view, doesn't make a difference. And when you say ""this design"" -- I'm sorry, Mr. Jay. When you say ""this design,"" just to make sure I understand what you're claiming copyright in, so if I'm looking at page 4 and there's this design with a blue stripe and a white stripe and a red stripe and a white stripe and a blue stripe, could somebody else come along and just add another red stripe to that? And would that -- would you then say you violated our copyright? The particular arrangement. So if somebody just added a different, another stripe. That's so romantic. Well, what do you do in Mr. Bursch's examples of military uniforms or police officer uniforms, something like that? Well, that seems a problem. But on the other hand, it seems a little bit strange that, you know, take a garment designer who wants to do a design that is slimming. And if -- there are all kinds of structural things you can do that are slimming, and those would not be copyrightable. Then you're saying that the -- that the placement of stripes or color, that is copyrightable, even though the garment designer is really trying to do the same thing through color and through graphic design as he was doing through the shape of the article. Well, can't the school just go to somebody who puts the zigzag where the chevron was, or the chevron where the zigzag was, or makes it a couple of different colors or adds another stripe? I mean, there's this -- my clerk found -- I'm sorry. Just add that -- I'm done with my question."
