track,precision,recall
bow,0.6302660753880266,0.9088729016786571
bow,0.6300610094287299,0.9080735411670664
bow,0.6298557158712541,0.9072741806554756
bow,0.6296501943364797,0.9064748201438849
bow,0.6294444444444445,0.9056754596322941
bow,0.6297943301834352,0.9056754596322941
bow,0.6295884315906563,0.9048760991207034
bow,0.6293823038397329,0.9040767386091128
bow,0.6291759465478842,0.903277378097522
bow,0.6289693593314764,0.9024780175859313
bow,0.6287625418060201,0.9016786570743405
bow,0.6291132180702733,0.9016786570743405
bow,0.62890625,0.9008792965627498
bow,0.6292573981016192,0.9008792965627498
bow,0.6290502793296089,0.9000799360511591
bow,0.6288429290106204,0.8992805755395683
bow,0.6286353467561522,0.8984812150279776
bow,0.6284275321768327,0.8976818545163869
bow,0.6287793952967525,0.8976818545163869
bow,0.6285714285714286,0.8968824940047961
bow,0.6289237668161435,0.8968824940047961
bow,0.6292765002804263,0.8968824940047961
bow,0.6296296296296297,0.8968824940047961
bow,0.6299831555306008,0.8968824940047961
bow,0.6297752808988764,0.8960831334932055
bow,0.6301292861157954,0.8960831334932055
bow,0.6299212598425197,0.8952837729816147
bow,0.6302757456387169,0.8952837729816147
bow,0.6300675675675675,0.894484412470024
bow,0.6304225352112676,0.894484412470024
bow,0.6307779030439684,0.894484412470024
bow,0.6305696559503666,0.8936850519584333
bow,0.6303611738148984,0.8928856914468425
bow,0.6301524562394127,0.8920863309352518
bow,0.6299435028248588,0.8912869704236611
bow,0.6297343131712833,0.8904876099120703
bow,0.629524886877828,0.8896882494004796
bow,0.6293152235427278,0.8888888888888888
bow,0.6296715741789355,0.8888888888888888
bow,0.6300283286118981,0.8888888888888888
bow,0.6303854875283447,0.8888888888888888
bow,0.6301758366420873,0.8880895283772982
bow,0.6299659477866061,0.8872901678657075
bow,0.6303236797274276,0.8872901678657075
bow,0.6301136363636364,0.8864908073541167
bow,0.6304718590108016,0.8864908073541167
bow,0.6302616609783845,0.885691446842526
bow,0.6300512236767217,0.8848920863309353
bow,0.6304100227790432,0.8848920863309353
bow,0.6307692307692307,0.8848920863309353
bow,0.6311288483466363,0.8848920863309353
bow,0.6309184255561894,0.8840927258193445
bow,0.6312785388127854,0.8840927258193445
bow,0.6310679611650486,0.8832933653077538
bow,0.6308571428571429,0.882494004796163
bow,0.6312178387650086,0.882494004796163
bow,0.6310068649885584,0.8816946442845723
bow,0.6307956496851745,0.8808952837729817
bow,0.6305841924398625,0.8800959232613909
bow,0.6309455587392551,0.8800959232613909
bow,0.6307339449541285,0.8792965627498002
bow,0.6305220883534136,0.8784972022382095
bow,0.6303099885189437,0.8776978417266187
bow,0.6306720275703619,0.8776978417266187
bow,0.6304597701149425,0.876898481215028
bow,0.6308223116733755,0.876898481215028
bow,0.6311852704257768,0.876898481215028
bow,0.6309729418537708,0.8760991207034372
bow,0.631336405529954,0.8760991207034372
bow,0.6311239193083573,0.8752997601918465
bow,0.6309111880046137,0.8745003996802558
bow,0.6306982111944605,0.873701039168665
bow,0.6310623556581986,0.873701039168665
bow,0.6308492201039861,0.8729016786570744
bow,0.630635838150289,0.8721023181454837
bow,0.6304222093695778,0.8713029576338929
bow,0.6302083333333334,0.8705035971223022
bow,0.629994209612044,0.8697042366107114
bow,0.6297798377752027,0.8689048760991207
bow,0.6295652173913043,0.86810551558753
bow,0.6293503480278422,0.8673061550759392
bow,0.6297156123041208,0.8673061550759392
bow,0.629500580720093,0.8665067945643485
bow,0.6292852992446252,0.8657074340527577
bow,0.6290697674418605,0.864908073541167
bow,0.6288539848749273,0.8641087130295764
bow,0.6292200232828871,0.8641087130295764
bow,0.6295864880605707,0.8641087130295764
bow,0.6293706293706294,0.8633093525179856
bow,0.6297376093294461,0.8633093525179856
bow,0.6301050175029171,0.8633093525179856
bow,0.6298890834792761,0.8625099920063949
bow,0.6296728971962616,0.8617106314948042
bow,0.6294564582115721,0.8609112709832134
bow,0.6292397660818714,0.8601119104716227
bow,0.6290228203627852,0.8593125499600319
bow,0.6288056206088993,0.8585131894484412
bow,0.6285881663737551,0.8577138289368506
bow,0.6283704572098476,0.8569144684252598
bow,0.6281524926686217,0.8561151079136691
bow,0.6285211267605634,0.8561151079136691
bow,0.62889019377569,0.8561151079136691
bow,0.6292596944770857,0.8561151079136691
bow,0.6290417401528513,0.8553157474020784
bow,0.6288235294117647,0.8545163868904876
bow,0.6286050618010595,0.8537170263788969
bow,0.6289752650176679,0.8537170263788969
bow,0.6287566293459045,0.8529176658673061
bow,0.629127358490566,0.8529176658673061
bow,0.6289085545722713,0.8521183053557154
bow,0.6286894923258559,0.8513189448441247
bow,0.6284701712935618,0.8505195843325339
bow,0.6282505910165485,0.8497202238209433
bow,0.628622117090479,0.8497202238209433
bow,0.6284023668639053,0.8489208633093526
bow,0.6281823564239195,0.8481215027977618
bow,0.6285545023696683,0.8481215027977618
bow,0.6283343212803794,0.8473221422861711
bow,0.6287069988137604,0.8473221422861711
bow,0.628486646884273,0.8465227817745803
bow,0.6288598574821853,0.8465227817745803
bow,0.6292335115864528,0.8465227817745803
bow,0.629013079667063,0.8457234212629896
bow,0.6293872694824509,0.8457234212629896
bow,0.6291666666666667,0.8449240607513989
bow,0.6289458010720667,0.8441247002398081
bow,0.6287246722288439,0.8433253397282174
bow,0.6285032796660703,0.8425259792166268
bow,0.6282816229116945,0.841726618705036
bow,0.6280597014925373,0.8409272581934453
bow,0.6278375149342891,0.8401278976818545
bow,0.6276150627615062,0.8393285371702638
bow,0.6273923444976076,0.8385291766586731
bow,0.6271693596648713,0.8377298161470823
bow,0.6275449101796408,0.8377298161470823
bow,0.6273217495506291,0.8369304556354916
bow,0.6270983213429256,0.8361310951239008
bow,0.6274745050989802,0.8361310951239008
bow,0.6272509003601441,0.8353317346123101
bow,0.6276276276276276,0.8353317346123101
bow,0.6274038461538461,0.8345323741007195
bow,0.6271797955502104,0.8337330135891287
bow,0.6269554753309265,0.832933653077538
bow,0.6267308850090307,0.8321342925659473
bow,0.6271084337349397,0.8321342925659473
bow,0.6268836648583485,0.8313349320543565
bow,0.626658624849216,0.8305355715427658
bow,0.6270368135184068,0.8305355715427658
bow,0.6268115942028986,0.829736211031175
bow,0.627190332326284,0.829736211031175
bow,0.6275695284159613,0.829736211031175
bow,0.6279491833030852,0.829736211031175
bow,0.6277239709443099,0.8289368505195843
bow,0.6274984857662023,0.8281374900079936
bow,0.6278787878787879,0.8281374900079936
bow,0.6282595512431777,0.8281374900079936
bow,0.6280339805825242,0.8273381294964028
bow,0.6284153005464481,0.8273381294964028
bow,0.6281895504252734,0.8265387689848122
bow,0.6285714285714286,0.8265387689848122
bow,0.6289537712895377,0.8265387689848122
bow,0.6287279367011565,0.8257394084732215
bow,0.6285018270401949,0.8249400479616307
bow,0.6282754418037781,0.82414068745004
bow,0.6286585365853659,0.82414068745004
bow,0.6284319707138499,0.8233413269384492
bow,0.6282051282051282,0.8225419664268585
bow,0.628588882101405,0.8225419664268585
bow,0.628361858190709,0.8217426059152678
bow,0.6281345565749236,0.820943245403677
bow,0.627906976744186,0.8201438848920863
bow,0.6282914880587875,0.8201438848920863
bow,0.6280637254901961,0.8193445243804957
bow,0.627835683629675,0.8185451638689049
bow,0.6282208588957056,0.8185451638689049
bow,0.6279926335174953,0.8177458033573142
bow,0.6277641277641277,0.8169464428457234
bow,0.6281499692685925,0.8169464428457234
bow,0.6279212792127922,0.8161470823341327
bow,0.6276923076923077,0.815347721822542
bow,0.6280788177339901,0.815347721822542
bow,0.6278496611213802,0.8145483613109512
bow,0.6276202219482121,0.8137490007993605
bow,0.6273904996915485,0.8129496402877698
bow,0.6271604938271605,0.812150279776179
bow,0.6269302038295244,0.8113509192645884
bow,0.6266996291718171,0.8105515587529976
bow,0.6264687693259122,0.8097521982414069
bow,0.6262376237623762,0.8089528377298162
bow,0.6266253869969041,0.8089528377298162
bow,0.6270136307311028,0.8089528377298162
bow,0.6267823930564166,0.8081534772182254
bow,0.6265508684863523,0.8073541167066347
bow,0.6269397889509621,0.8073541167066347
bow,0.6273291925465838,0.8073541167066347
bow,0.6277190801740211,0.8073541167066347
bow,0.6274875621890548,0.806554756195044
bow,0.627255756067206,0.8057553956834532
bow,0.6276463262764632,0.8057553956834532
bow,0.6274143302180686,0.8049560351718625
bow,0.6278054862842892,0.8049560351718625
bow,0.627573300062383,0.8041566746602717
bow,0.6279650436953808,0.8041566746602717
bow,0.6283572767020612,0.8041566746602717
bow,0.62875,0.8041566746602717
bow,0.6285178236397748,0.8033573141486811
bow,0.6289111389236546,0.8033573141486811
bow,0.6286787726988102,0.8025579536370904
bow,0.6284461152882206,0.8017585931254996
bow,0.6288401253918495,0.8017585931254996
bow,0.6292346298619824,0.8017585931254996
bow,0.6290018832391714,0.8009592326139089
bow,0.6287688442211056,0.8001598721023181
bow,0.6285355122564424,0.7993605115907274
bow,0.6283018867924528,0.7985611510791367
bow,0.6280679672750157,0.7977617905675459
bow,0.628463476070529,0.7977617905675459
bow,0.62822936357908,0.7969624300559552
bow,0.6279949558638083,0.7961630695443646
bow,0.628391167192429,0.7961630695443646
bow,0.6281565656565656,0.7953637090327738
bow,0.6279216677195198,0.7945643485211831
bow,0.6283185840707964,0.7945643485211831
bow,0.6280834914611005,0.7937649880095923
bow,0.6278481012658228,0.7929656274980016
bow,0.6276124129195694,0.7921662669864109
bow,0.6273764258555133,0.7913669064748201
bow,0.6271401395053899,0.7905675459632294
bow,0.6269035532994924,0.7897681854516387
bow,0.6273015873015872,0.7897681854516387
bow,0.6270648030495553,0.7889688249400479
bow,0.6268277177368087,0.7881694644284573
bow,0.6265903307888041,0.7873701039168665
bow,0.6263526416295353,0.7865707434052758
bow,0.6267515923566879,0.7865707434052758
bow,0.6265137029955385,0.7857713828936851
bow,0.6262755102040817,0.7849720223820943
bow,0.6260370134014039,0.7841726618705036
bow,0.6264367816091954,0.7841726618705036
bow,0.6268370607028754,0.7841726618705036
bow,0.6265984654731458,0.7833733013589129
bow,0.6263595649392194,0.7825739408473221
bow,0.6261203585147247,0.7817745803357314
bow,0.6258808456117874,0.7809752198241406
bow,0.6256410256410256,0.78017585931255
bow,0.6254008980115459,0.7793764988009593
bow,0.6251604621309371,0.7785771382893685
bow,0.6255619781631342,0.7785771382893685
bow,0.6259640102827764,0.7785771382893685
bow,0.6257234726688103,0.7777777777777778
bow,0.6254826254826255,0.7769784172661871
bow,0.6252414681262073,0.7761790567545963
bow,0.6256443298969072,0.7761790567545963
bow,0.6254029658284977,0.7753796962430056
bow,0.6251612903225806,0.7745803357314148
bow,0.6249193027759845,0.7737809752198241
bow,0.6246770025839793,0.7729816147082335
bow,0.6250808015513898,0.7729816147082335
bow,0.6254851228978008,0.7729816147082335
bow,0.6258899676375405,0.7729816147082335
bow,0.6262953367875648,0.7729816147082335
bow,0.626701231367466,0.7729816147082335
bow,0.6271076523994812,0.7729816147082335
bow,0.6268656716417911,0.7721822541966427
bow,0.6272727272727273,0.7721822541966427
bow,0.6270305393112411,0.771382893685052
bow,0.6274382314694408,0.771382893685052
bow,0.6278464541314248,0.771382893685052
bow,0.6282552083333334,0.771382893685052
bow,0.6280130293159609,0.7705835331734612
bow,0.6277705345501956,0.7697841726618705
bow,0.6275277234181343,0.7689848121502798
bow,0.6272845953002611,0.768185451638689
bow,0.6270411495754409,0.7673860911270983
bow,0.6274509803921569,0.7673860911270983
bow,0.6272073250490516,0.7665867306155076
bow,0.6269633507853403,0.7657873701039168
bow,0.6267190569744597,0.7649880095923262
bow,0.6264744429882044,0.7641886490807354
bow,0.6262295081967213,0.7633892885691447
bow,0.6259842519685039,0.762589928057554
bow,0.6257386736703874,0.7617905675459632
bow,0.626149802890933,0.7617905675459632
bow,0.6259040105193951,0.7609912070343725
bow,0.6256578947368421,0.7601918465227818
bow,0.6260697827518104,0.7601918465227818
bow,0.6264822134387352,0.7601918465227818
bow,0.6262359920896506,0.759392486011191
bow,0.6266490765171504,0.759392486011191
bow,0.6270627062706271,0.759392486011191
bow,0.6268163804491413,0.7585931254996003
bow,0.6265697290152016,0.7577937649880095
bow,0.626984126984127,0.7577937649880095
bow,0.6273990734612839,0.7577937649880095
bow,0.6271523178807947,0.7569944044764189
bow,0.6275679257786614,0.7569944044764189
bow,0.6273209549071618,0.7561950439648282
bow,0.6277372262773723,0.7561950439648282
bow,0.6274900398406374,0.7553956834532374
bow,0.627906976744186,0.7553956834532374
bow,0.6276595744680851,0.7545963229416467
bow,0.6280771789753826,0.7545963229416467
bow,0.6278295605858855,0.753796962430056
bow,0.6275816122584943,0.7529976019184652
bow,0.628,0.7529976019184652
bow,0.628418945963976,0.7529976019184652
bow,0.6281708945260347,0.7521982414068745
bow,0.6279225116900468,0.7513988808952837
bow,0.6276737967914439,0.750599520383693
bow,0.6280936454849498,0.750599520383693
bow,0.6285140562248996,0.750599520383693
bow,0.6282652377762894,0.7498001598721024
bow,0.628686327077748,0.7498001598721024
bow,0.6284372904091214,0.7490007993605116
bow,0.6281879194630873,0.7482014388489209
bow,0.628609805238415,0.7482014388489209
bow,0.6283602150537635,0.7474020783373302
bow,0.628782784129119,0.7474020783373302
bow,0.6285329744279946,0.7466027178257394
bow,0.6282828282828283,0.7458033573141487
bow,0.6287061994609164,0.7458033573141487
bow,0.629130141604855,0.7458033573141487
bow,0.6288798920377868,0.7450039968025579
bow,0.6286293045239703,0.7442046362909672
bow,0.6283783783783784,0.7434052757793765
bow,0.6281271129141311,0.7426059152677857
bow,0.628552097428958,0.7426059152677857
bow,0.6283006093432634,0.7418065547561951
bow,0.6280487804878049,0.7410071942446043
bow,0.6277966101694915,0.7402078337330136
bow,0.6275440976933514,0.7394084732214229
bow,0.6272912423625254,0.7386091127098321
bow,0.6270380434782609,0.7378097521982414
bow,0.6267845003399048,0.7370103916866507
bow,0.6272108843537415,0.7370103916866507
bow,0.6269571136827774,0.7362110311750599
bow,0.6273841961852861,0.7362110311750599
bow,0.6271301976823449,0.7354116706634692
bow,0.6268758526603001,0.7346123101518784
bow,0.6266211604095563,0.7338129496402878
bow,0.6270491803278688,0.7338129496402878
bow,0.6267942583732058,0.7330135891286971
bow,0.6265389876880985,0.7322142286171063
bow,0.6262833675564682,0.7314148681055156
bow,0.6267123287671232,0.7314148681055156
bow,0.6264564770390678,0.7306155075939249
bow,0.6268861454046639,0.7306155075939249
bow,0.6266300617707619,0.7298161470823341
bow,0.6263736263736264,0.7290167865707434
bow,0.6261168384879725,0.7282174260591526
bow,0.6265474552957359,0.7282174260591526
bow,0.6262904335856848,0.7274180655475619
bow,0.6267217630853994,0.7274180655475619
bow,0.6264645072363887,0.7266187050359713
bow,0.6262068965517241,0.7258193445243805
bow,0.6266390614216701,0.7258193445243805
bow,0.6263812154696132,0.7250199840127898
bow,0.6268140981340705,0.7250199840127898
bow,0.6265560165975104,0.7242206235011991
bow,0.6269896193771626,0.7242206235011991
bow,0.6267313019390581,0.7234212629896083
bow,0.6264726264726265,0.7226219024780176
bow,0.6269070735090153,0.7226219024780176
bow,0.6266481609993061,0.7218225419664268
bow,0.6270833333333333,0.7218225419664268
bow,0.6275191104933981,0.7218225419664268
bow,0.627260083449235,0.7210231814548361
bow,0.627696590118302,0.7210231814548361
bow,0.6274373259052924,0.7202238209432454
bow,0.6278745644599303,0.7202238209432454
bow,0.6276150627615062,0.7194244604316546
bow,0.6280530355896721,0.7194244604316546
bow,0.6277932960893855,0.718625099920064
bow,0.6282320055904962,0.718625099920064
bow,0.627972027972028,0.7178257394084733
bow,0.6284114765570329,0.7178257394084733
bow,0.6281512605042017,0.7170263788968825
bow,0.6285914505956552,0.7170263788968825
bow,0.6283309957924264,0.7162270183852918
bow,0.6280701754385964,0.715427657873701
bow,0.6278089887640449,0.7146282973621103
bow,0.6282501756851722,0.7146282973621103
bow,0.6279887482419128,0.7138289368505196
bow,0.6284306826178747,0.7138289368505196
bow,0.6281690140845071,0.7130295763389288
bow,0.627906976744186,0.7122302158273381
bow,0.6283497884344147,0.7122302158273381
bow,0.6287932251235003,0.7122302158273381
bow,0.6285310734463276,0.7114308553157475
bow,0.6289752650176679,0.7114308553157475
bow,0.6294200848656294,0.7114308553157475
bow,0.6291578202406228,0.7106314948041567
bow,0.6288951841359773,0.709832134292566
bow,0.628632175761871,0.7090327737809752
bow,0.6290780141843971,0.7090327737809752
bow,0.6288147622427254,0.7082334132693845
bow,0.6285511363636364,0.7074340527577938
bow,0.6282871357498223,0.706634692246203
bow,0.6287339971550497,0.706634692246203
bow,0.6284697508896797,0.7058353317346123
bow,0.6289173789173789,0.7058353317346123
bow,0.6286528866714184,0.7050359712230215
bow,0.6291012838801712,0.7050359712230215
bow,0.6295503211991434,0.7050359712230215
bow,0.6292857142857143,0.7042366107114308
bow,0.6290207290922087,0.7034372501998402
bow,0.628755364806867,0.7026378896882494
bow,0.6292054402290623,0.7026378896882494
bow,0.6289398280802292,0.7018385291766587
bow,0.628673835125448,0.701039168665068
bow,0.6284074605451937,0.7002398081534772
bow,0.628140703517588,0.6994404476418865
bow,0.6285919540229885,0.6994404476418865
bow,0.6283249460819554,0.6986410871302957
bow,0.6280575539568345,0.697841726618705
bow,0.6277897768178545,0.6970423661071143
bow,0.6282420749279539,0.6970423661071143
bow,0.6286950252343186,0.6970423661071143
bow,0.6284271284271284,0.6962430055955235
bow,0.628158844765343,0.6954436450839329
bow,0.6286127167630058,0.6954436450839329
bow,0.6290672451193059,0.6954436450839329
bow,0.6287988422575976,0.6946442845723422
bow,0.6285300506879073,0.6938449240607514
bow,0.6282608695652174,0.6930455635491607
bow,0.6287164612037709,0.6930455635491607
bow,0.6284470246734397,0.6922462030375699
bow,0.6281771968046478,0.6914468425259792
bow,0.627906976744186,0.6906474820143885
bow,0.6276363636363637,0.6898481215027977
bow,0.6280931586608443,0.6898481215027977
bow,0.6285506190823015,0.6898481215027977
bow,0.6282798833819242,0.689048760991207
bow,0.6287381473377097,0.689048760991207
bow,0.6284671532846715,0.6882494004796164
bow,0.6289262235208181,0.6882494004796164
bow,0.6293859649122807,0.6882494004796164
bow,0.6291148500365764,0.6874500399680256
bow,0.6295754026354319,0.6874500399680256
bow,0.63003663003663,0.6874500399680256
bow,0.6304985337243402,0.6874500399680256
bow,0.6302274394717535,0.6866506794564349
bow,0.6299559471365639,0.6858513189448441
bow,0.6296840558412932,0.6850519584332534
bow,0.6294117647058823,0.6842525979216627
bow,0.6298749080206034,0.6842525979216627
bow,0.6303387334315169,0.6842525979216627
bow,0.630066322770818,0.6834532374100719
bow,0.6305309734513275,0.6834532374100719
bow,0.6302583025830258,0.6826538768984812
bow,0.6299852289512555,0.6818545163868905
bow,0.6304508499630451,0.6818545163868905
bow,0.6301775147928994,0.6810551558752997
bow,0.6306439674315322,0.6810551558752997
bow,0.6303703703703704,0.6802557953637091
bow,0.6308376575240919,0.6802557953637091
bow,0.6313056379821959,0.6802557953637091
bow,0.6310319227913883,0.6794564348521183
bow,0.6307578008915304,0.6786570743405276
bow,0.6312267657992565,0.6786570743405276
bow,0.6309523809523809,0.6778577138289369
bow,0.6306775874906925,0.6770583533173461
bow,0.6311475409836066,0.6770583533173461
bow,0.6308724832214765,0.6762589928057554
bow,0.6313432835820896,0.6762589928057554
bow,0.6318147871545929,0.6762589928057554
bow,0.6322869955156951,0.6762589928057554
bow,0.6320119670905011,0.6754596322941646
bow,0.6317365269461078,0.6746602717825739
bow,0.6322097378277154,0.6746602717825739
bow,0.6319340329835083,0.6738609112709832
